00000 00000 00000 00000 00001 00000 00001 00001 00000 00000 00000 00005 00000 00000 00000 00000 00005 00001 00000 00000 00013 00000 00000 00000 00009 00002 00005 00000 00001 00007 00013 00002 00016 00005 00001 00000 00000 00000 00000 00000 00002 00000 00001 00000 00000 00002 00000 00000 00000 00000 
00011 00000 00002 00003 00000 00000 00004 00000 00000 00001 00000 00001 00004 00000 00001 00000 00002 00001 00000 00000 00021 00000 00000 00007 00001 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00003 00000 00000 00000 00000 00001 00000 00000 00000 00000 00002 00000 00000 
00000 00003 00000 00000 00000 00000 00001 00023 00000 00000 00001 00001 00001 00000 00005 00000 00004 00003 00001 00000 00038 00003 00013 00000 00018 00003 00002 00000 00000 00000 00006 00042 00003 00001 00006 00003 00000 00000 00000 00028 00004 00003 00007 00000 00000 00000 00000 00009 00010 00000 
00000 00000 00000 00004 00000 00000 00000 00000 00001 00000 00000 00010 00001 00000 00002 00000 00000 00000 00001 00000 00000 00009 00010 00000 00015 00001 00011 00000 00001 00003 00020 00001 00003 00001 00001 00003 00000 00000 00000 00032 00000 00000 00000 00002 00000 00015 00000 00001 00002 00003 
00000 00000 00000 00000 00000 00000 00000 00000 00013 00000 00000 00000 00000 00003 00000 00001 00000 00000 00003 00000 00001 00006 00000 00000 00004 00004 00000 00000 00000 00000 00000 00007 00000 00003 00000 00000 00000 00000 00000 00001 00001 00004 00000 00000 00000 00000 00000 00000 00000 00000 
00000 00000 00000 00000 00006 00005 00000 00000 00000 00001 00000 00000 00017 00000 00000 00007 00006 00003 00000 00000 00001 00000 00000 00000 00000 00000 00000 00008 00003 00000 00000 00000 00000 00001 00003 00000 00015 00005 00003 00000 00002 00000 00000 00008 00005 00000 00006 00001 00000 00001 
00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00010 00000 00000 00000 00000 00001 00003 00000 00000 00000 00003 00001 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00001 00000 00006 00000 00001 
00000 00008 00005 00004 00000 00000 00002 00000 00000 00000 00000 00001 00000 00000 00000 00000 00005 00008 00000 00000 00002 00001 00000 00000 00024 00000 00000 00000 00006 00000 00000 00000 00000 00001 00000 00000 00000 00001 00000 00000 00000 00002 00000 00002 00000 00001 00002 00000 00000 00003 
00000 00000 00000 00002 00000 00001 00000 00000 00000 00011 00000 00000 00000 00000 00000 00000 00000 00003 00002 00001 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00008 00000 00000 00008 00002 00002 00003 00001 00000 00007 00002 00003 
00000 00000 00000 00000 00002 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00002 00000 00000 00000 00000 00001 00001 00000 00000 00007 00000 00000 00001 00002 
00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00006 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 
00000 00000 00000 00002 00000 00001 00000 00000 00000 00004 00000 00000 00001 00009 00000 00000 00000 00000 00000 00000 00001 00001 00000 00000 00000 00000 00000 00002 00000 00000 00000 00006 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00002 00001 00000 00002 00000 00000 00001 
00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00002 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 
