time iter num.topics num.tables likelihood gamma alpha split merge trial
    0.00 00065 0009 00315 -8371.09383 0.05000 1.00000 0 0 0
    0.00 00066 0009 00308 -8350.20839 0.05000 1.00000 0 0 0
    0.00 00067 0009 00313 -8369.19910 0.05000 1.00000 0 0 0
    0.00 00068 0009 00302 -8333.82494 0.05000 1.00000 0 0 0
    0.00 00069 0008 00310 -8315.95316 0.05000 1.00000 0 0 0
    0.00 00070 0008 00299 -8306.94217 0.05000 1.00000 0 0 0
    0.00 00071 0008 00300 -8326.41718 0.05000 1.00000 0 0 0
    0.00 00072 0008 00296 -8271.43813 0.05000 1.00000 0 0 0
    0.00 00073 0008 00290 -8276.35511 0.05000 1.00000 0 0 0
    0.00 00074 0008 00310 -8387.22468 0.05000 1.00000 0 0 0
    0.00 00075 0008 00312 -8282.98084 0.05000 1.00000 0 0 0
    0.00 00076 0008 00320 -8325.83964 0.05000 1.00000 0 0 0
    0.00 00077 0008 00324 -8357.80943 0.05000 1.00000 0 0 0
    0.00 00078 0009 00314 -8344.52975 0.05000 1.00000 0 0 0
    0.00 00079 0009 00316 -8338.07487 0.05000 1.00000 0 0 0
    0.00 00080 0009 00312 -8371.47558 0.05000 1.00000 0 0 0
    0.00 00081 0009 00303 -8308.93636 0.05000 1.00000 0 0 0
    0.00 00082 0009 00324 -8329.17176 0.05000 1.00000 0 0 0
    0.00 00083 0009 00327 -8299.53602 0.05000 1.00000 0 0 0
    0.00 00084 0009 00314 -8322.50893 0.05000 1.00000 0 0 0
    0.00 00085 0009 00302 -8261.27099 0.05000 1.00000 0 0 0
    0.00 00086 0009 00296 -8243.51939 0.05000 1.00000 0 0 0
    0.00 00087 0009 00294 -8264.06196 0.05000 1.00000 0 0 0
    0.00 00088 0009 00290 -8325.25999 0.05000 1.00000 0 0 0
    0.00 00089 0009 00304 -8263.38628 0.05000 1.00000 0 0 0
    0.00 00090 0009 00330 -8365.00352 0.05000 1.00000 0 0 0
    0.00 00091 0009 00315 -8316.65619 0.05000 1.00000 0 0 0
    0.00 00092 0009 00324 -8342.29421 0.05000 1.00000 0 0 0
    0.00 00093 0010 00319 -8300.70714 0.05000 1.00000 0 0 0
    0.00 00094 0009 00305 -8277.91962 0.05000 1.00000 0 0 0
    0.00 00095 0009 00290 -8205.27988 0.05000 1.00000 0 0 0
    0.00 00096 0009 00294 -8203.07977 0.05000 1.00000 0 0 0
    0.00 00097 0009 00301 -8255.16663 0.05000 1.00000 0 0 0
    0.00 00098 0009 00313 -8256.29155 0.05000 1.00000 0 0 0
    0.00 00099 0009 00311 -8257.37808 0.05000 1.00000 0 0 0
    0.00 00100 0009 00299 -8281.99363 0.05000 1.00000 0 0 0
    0.00 00101 0009 00289 -8231.96421 0.05000 1.00000 0 0 0
    0.00 00102 0009 00283 -8159.84818 0.05000 1.00000 0 0 0
    0.00 00103 0008 00291 -8133.61502 0.05000 1.00000 0 0 0
    0.00 00104 0009 00280 -8080.81126 0.05000 1.00000 0 0 0
    0.00 00105 0008 00278 -8091.07168 0.05000 1.00000 0 0 0
    0.00 00106 0009 00292 -8201.16926 0.05000 1.00000 0 0 0
    0.00 00107 0009 00286 -8193.81150 0.05000 1.00000 0 0 0
    0.00 00108 0009 00276 -8084.29191 0.05000 1.00000 0 0 0
    0.00 00109 0010 00275 -8100.86234 0.05000 1.00000 0 0 0
    0.00 00110 0010 00286 -8121.03480 0.05000 1.00000 0 0 0
    0.00 00111 0009 00293 -8140.49152 0.05000 1.00000 0 0 0
    0.00 00112 0009 00310 -8194.72754 0.05000 1.00000 0 0 0
    0.00 00113 0009 00293 -8159.91389 0.05000 1.00000 0 0 0
    0.00 00114 0009 00284 -8129.26542 0.05000 1.00000 0 0 0
    0.00 00115 0009 00309 -8184.08257 0.05000 1.00000 0 0 0
    0.00 00116 0009 00296 -8207.84329 0.05000 1.00000 0 0 0
    0.00 00117 0009 00319 -8213.80469 0.05000 1.00000 0 0 0
    0.00 00118 0009 00306 -8167.31266 0.05000 1.00000 0 0 0
    0.00 00119 0009 00292 -8198.68178 0.05000 1.00000 0 0 0
    0.00 00120 0008 00303 -8271.55653 0.05000 1.00000 0 0 0
    0.00 00121 0008 00308 -8311.22250 0.05000 1.00000 0 0 0
    0.00 00122 0009 00312 -8309.86166 0.05000 1.00000 0 0 0
    0.00 00123 0009 00313 -8378.06257 0.05000 1.00000 0 0 0
    0.00 00124 0009 00303 -8313.16731 0.05000 1.00000 0 0 0
    1.00 00125 0009 00315 -8425.95515 0.05000 1.00000 0 0 0
    1.00 00126 0010 00305 -8334.49265 0.05000 1.00000 0 0 0
    1.00 00127 0010 00304 -8307.33611 0.05000 1.00000 0 0 0
    1.00 00128 0009 00296 -8231.31345 0.05000 1.00000 0 0 0
    1.00 00129 0010 00307 -8258.48077 0.05000 1.00000 0 0 0
    1.00 00130 0010 00300 -8261.83033 0.05000 1.00000 0 0 0
    1.00 00131 0010 00310 -8282.94953 0.05000 1.00000 0 0 0
    1.00 00132 0009 00305 -8235.06453 0.05000 1.00000 0 0 0
    1.00 00133 0009 00286 -8130.18044 0.05000 1.00000 0 0 0
    1.00 00134 0009 00286 -8092.06502 0.05000 1.00000 0 0 0
    1.00 00135 0009 00280 -8146.45343 0.05000 1.00000 0 0 0
    1.00 00136 0011 00298 -8246.70849 0.05000 1.00000 0 0 0
    1.00 00137 0010 00305 -8304.66455 0.05000 1.00000 0 0 0
    1.00 00138 0009 00308 -8303.19801 0.05000 1.00000 0 0 0
    1.00 00139 0009 00322 -8344.58295 0.05000 1.00000 0 0 0
    1.00 00140 0009 00312 -8300.57807 0.05000 1.00000 0 0 0
    1.00 00141 0010 00293 -8220.84643 0.05000 1.00000 0 0 0
    1.00 00142 0009 00295 -8186.72464 0.05000 1.00000 0 0 0
    1.00 00143 0009 00281 -8240.32380 0.05000 1.00000 0 0 0
    1.00 00144 0009 00310 -8330.13398 0.05000 1.00000 0 0 0
    1.00 00145 0009 00293 -8301.53205 0.05000 1.00000 0 0 0
    1.00 00146 0009 00309 -8313.92314 0.05000 1.00000 0 0 0
    1.00 00147 0009 00322 -8353.25499 0.05000 1.00000 0 0 0
    1.00 00148 0009 00312 -8264.16877 0.05000 1.00000 0 0 0
    1.00 00149 0009 00318 -8402.45420 0.05000 1.00000 0 0 0
    1.00 00150 0009 00299 -8297.65749 0.05000 1.00000 0 0 0
    1.00 00151 0009 00303 -8303.64239 0.05000 1.00000 0 0 0
    1.00 00152 0009 00295 -8246.69108 0.05000 1.00000 0 0 0
    1.00 00153 0009 00304 -8247.27297 0.05000 1.00000 0 0 0
    1.00 00154 0009 00298 -8230.42225 0.05000 1.00000 0 0 0
    1.00 00155 0009 00294 -8273.54359 0.05000 1.00000 0 0 0
    1.00 00156 0009 00305 -8268.49053 0.05000 1.00000 0 0 0
    1.00 00157 0009 00310 -8289.72473 0.05000 1.00000 0 0 0
    1.00 00158 0009 00285 -8188.37952 0.05000 1.00000 0 0 0
    1.00 00159 0009 00295 -8230.32611 0.05000 1.00000 0 0 0
    1.00 00160 0009 00288 -8190.99602 0.05000 1.00000 0 0 0
    1.00 00161 0009 00298 -8309.52456 0.05000 1.00000 0 0 0
    1.00 00162 0009 00285 -8168.11290 0.05000 1.00000 0 0 0
    1.00 00163 0009 00310 -8355.72757 0.05000 1.00000 0 0 0
    1.00 00164 0009 00288 -8263.73171 0.05000 1.00000 0 0 0
    1.00 00165 0009 00314 -8304.17008 0.05000 1.00000 0 0 0
    1.00 00166 0009 00294 -8213.80071 0.05000 1.00000 0 0 0
    1.00 00167 0009 00313 -8298.26202 0.05000 1.00000 0 0 0
    1.00 00168 0008 00315 -8324.91621 0.05000 1.00000 0 0 0
    1.00 00169 0008 00299 -8274.68250 0.05000 1.00000 0 0 0
    1.00 00170 0009 00299 -8264.47442 0.05000 1.00000 0 0 0
    1.00 00171 0009 00303 -8244.10352 0.05000 1.00000 0 0 0
    1.00 00172 0009 00306 -8267.83455 0.05000 1.00000 0 0 0
    1.00 00173 0009 00300 -8289.37248 0.05000 1.00000 0 0 0
    1.00 00174 0009 00306 -8347.94673 0.05000 1.00000 0 0 0
    1.00 00175 0009 00313 -8371.01468 0.05000 1.00000 0 0 0
    1.00 00176 0009 00306 -8406.07553 0.05000 1.00000 0 0 0
    1.00 00177 0009 00300 -8316.09126 0.05000 1.00000 0 0 0
    1.00 00178 0009 00302 -8251.55613 0.05000 1.00000 0 0 0
    1.00 00179 0009 00304 -8320.48978 0.05000 1.00000 0 0 0
    1.00 00180 0009 00310 -8343.03766 0.05000 1.00000 0 0 0
    1.00 00181 0009 00305 -8322.41499 0.05000 1.00000 0 0 0
    1.00 00182 0009 00316 -8340.43311 0.05000 1.00000 0 0 0
    1.00 00183 0009 00309 -8278.51878 0.05000 1.00000 0 0 0
    1.00 00184 0009 00306 -8288.36482 0.05000 1.00000 0 0 0
    1.00 00185 0009 00290 -8279.33365 0.05000 1.00000 0 0 0
    1.00 00186 0009 00296 -8267.50376 0.05000 1.00000 0 0 0
    1.00 00187 0010 00289 -8225.69260 0.05000 1.00000 0 0 0
    1.00 00188 0010 00310 -8252.04285 0.05000 1.00000 0 0 0
    1.00 00189 0010 00314 -8381.25019 0.05000 1.00000 0 0 0
    1.00 00190 0010 00293 -8297.16956 0.05000 1.00000 0 0 0
    1.00 00191 0010 00296 -8265.90104 0.05000 1.00000 0 0 0
    1.00 00192 0010 00310 -8329.40981 0.05000 1.00000 0 0 0
    1.00 00193 0010 00311 -8307.23845 0.05000 1.00000 0 0 0
    1.00 00194 0010 00306 -8279.55659 0.05000 1.00000 0 0 0
    1.00 00195 0010 00300 -8288.63793 0.05000 1.00000 0 0 0
    1.00 00196 0010 00285 -8276.52603 0.05000 1.00000 0 0 0
    1.00 00197 0009 00297 -8285.15408 0.05000 1.00000 0 0 0
    1.00 00198 0009 00291 -8244.52529 0.05000 1.00000 0 0 0
    1.00 00199 0009 00296 -8316.68793 0.05000 1.00000 0 0 0
    1.00 00200 0010 00299 -8283.33885 0.05000 1.00000 0 0 0
    1.00 00201 0010 00312 -8396.44792 0.05000 1.00000 0 0 0
    1.00 00202 0011 00288 -8264.43082 0.05000 1.00000 0 0 0
    1.00 00203 0011 00300 -8286.35732 0.05000 1.00000 0 0 0
    1.00 00204 0011 00301 -8301.09629 0.05000 1.00000 0 0 0
    1.00 00205 0011 00290 -8213.79708 0.05000 1.00000 0 0 0
    1.00 00206 0011 00268 -8053.86215 0.05000 1.00000 0 0 0
    1.00 00207 0010 00286 -8142.05451 0.05000 1.00000 0 0 0
    1.00 00208 0010 00291 -8149.05722 0.05000 1.00000 0 0 0
    1.00 00209 0010 00299 -8264.11740 0.05000 1.00000 0 0 0
    1.00 00210 0009 00292 -8213.90933 0.05000 1.00000 0 0 0
    1.00 00211 0010 00298 -8265.62395 0.05000 1.00000 0 0 0
    1.00 00212 0010 00311 -8351.49205 0.05000 1.00000 0 0 0
    1.00 00213 0010 00321 -8410.81318 0.05000 1.00000 0 0 0
    1.00 00214 0011 00307 -8369.90826 0.05000 1.00000 0 0 0
    1.00 00215 0011 00311 -8395.89286 0.05000 1.00000 0 0 0
    1.00 00216 0011 00310 -8409.73506 0.05000 1.00000 0 0 0
    1.00 00217 0011 00291 -8330.98594 0.05000 1.00000 0 0 0
    1.00 00218 0011 00280 -8238.14243 0.05000 1.00000 0 0 0
    1.00 00219 0011 00293 -8251.18756 0.05000 1.00000 0 0 0
    1.00 00220 0010 00291 -8240.14025 0.05000 1.00000 0 0 0
    1.00 00221 0010 00302 -8329.85993 0.05000 1.00000 0 0 0
    1.00 00222 0010 00306 -8403.51321 0.05000 1.00000 0 0 0
    1.00 00223 0010 00312 -8353.62581 0.05000 1.00000 0 0 0
    1.00 00224 0010 00286 -8295.03782 0.05000 1.00000 0 0 0
    1.00 00225 0011 00287 -8240.86388 0.05000 1.00000 0 0 0
    1.00 00226 0011 00301 -8262.93445 0.05000 1.00000 0 0 0
    1.00 00227 0011 00291 -8215.21248 0.05000 1.00000 0 0 0
    1.00 00228 0011 00281 -8118.60819 0.05000 1.00000 0 0 0
    1.00 00229 0010 00286 -8191.02872 0.05000 1.00000 0 0 0
    1.00 00230 0011 00300 -8242.36085 0.05000 1.00000 0 0 0
    1.00 00231 0011 00284 -8233.64391 0.05000 1.00000 0 0 0
    1.00 00232 0010 00299 -8273.95292 0.05000 1.00000 0 0 0
    1.00 00233 0010 00312 -8286.21480 0.05000 1.00000 0 0 0
    1.00 00234 0010 00304 -8320.98359 0.05000 1.00000 0 0 0
    1.00 00235 0010 00317 -8348.48492 0.05000 1.00000 0 0 0
    1.00 00236 0010 00321 -8421.76258 0.05000 1.00000 0 0 0
    1.00 00237 0010 00300 -8352.83413 0.05000 1.00000 0 0 0
    1.00 00238 0011 00295 -8281.31553 0.05000 1.00000 0 0 0
    1.00 00239 0011 00317 -8327.18786 0.05000 1.00000 0 0 0
    1.00 00240 0012 00300 -8290.48172 0.05000 1.00000 0 0 0
    1.00 00241 0011 00321 -8376.85089 0.05000 1.00000 0 0 0
    1.00 00242 0011 00320 -8330.10282 0.05000 1.00000 0 0 0
    1.00 00243 0011 00303 -8261.34364 0.05000 1.00000 0 0 0
    1.00 00244 0011 00291 -8245.54958 0.05000 1.00000 0 0 0
    1.00 00245 0011 00289 -8223.97179 0.05000 1.00000 0 0 0
    1.00 00246 0011 00299 -8255.31466 0.05000 1.00000 0 0 0
    1.00 00247 0011 00317 -8406.00861 0.05000 1.00000 0 0 0
    1.00 00248 0011 00316 -8368.23184 0.05000 1.00000 0 0 0
    1.00 00249 0011 00303 -8255.01891 0.05000 1.00000 0 0 0
    1.00 00250 0011 00290 -8178.41677 0.05000 1.00000 0 0 0
    1.00 00251 0010 00291 -8202.20769 0.05000 1.00000 0 0 0
    1.00 00252 0011 00310 -8223.24940 0.05000 1.00000 0 0 0
    1.00 00253 0011 00281 -8169.11320 0.05000 1.00000 0 0 0
    1.00 00254 0011 00280 -8200.12128 0.05000 1.00000 0 0 0
    1.00 00255 0011 00292 -8269.98969 0.05000 1.00000 0 0 0
    1.00 00256 0011 00284 -8177.97176 0.05000 1.00000 0 0 0
    1.00 00257 0011 00283 -8199.25620 0.05000 1.00000 0 0 0
    1.00 00258 0011 00287 -8176.95186 0.05000 1.00000 0 0 0
    1.00 00259 0011 00286 -8178.68785 0.05000 1.00000 0 0 0
    1.00 00260 0011 00301 -8314.72047 0.05000 1.00000 0 0 0
    1.00 00261 0011 00300 -8253.37427 0.05000 1.00000 0 0 0
    1.00 00262 0011 00304 -8335.49031 0.05000 1.00000 0 0 0
    1.00 00263 0011 00322 -8364.21275 0.05000 1.00000 0 0 0
    1.00 00264 0011 00313 -8335.89652 0.05000 1.00000 0 0 0
    1.00 00265 0011 00305 -8240.95331 0.05000 1.00000 0 0 0
    1.00 00266 0012 00296 -8241.87059 0.05000 1.00000 0 0 0
    1.00 00267 0011 00320 -8284.66096 0.05000 1.00000 0 0 0
    1.00 00268 0011 00290 -8194.56026 0.05000 1.00000 0 0 0
    1.00 00269 0011 00295 -8254.39609 0.05000 1.00000 0 0 0
    1.00 00270 0010 00325 -8355.81272 0.05000 1.00000 0 0 0
    1.00 00271 0010 00287 -8193.57052 0.05000 1.00000 0 0 0
    1.00 00272 0010 00305 -8174.14793 0.05000 1.00000 0 0 0
    1.00 00273 0010 00295 -8159.46605 0.05000 1.00000 0 0 0
    1.00 00274 0011 00289 -8208.54056 0.05000 1.00000 0 0 0
    1.00 00275 0011 00286 -8221.22424 0.05000 1.00000 0 0 0
    1.00 00276 0011 00302 -8244.85195 0.05000 1.00000 0 0 0
    1.00 00277 0011 00302 -8329.21610 0.05000 1.00000 0 0 0
    1.00 00278 0011 00313 -8282.47613 0.05000 1.00000 0 0 0
    1.00 00279 0011 00295 -8260.83689 0.05000 1.00000 0 0 0
    1.00 00280 0011 00300 -8219.44782 0.05000 1.00000 0 0 0
    1.00 00281 0010 00318 -8276.62512 0.05000 1.00000 0 0 0
    1.00 00282 0010 00300 -8270.21155 0.05000 1.00000 0 0 0
    2.00 00283 0010 00281 -8215.60788 0.05000 1.00000 0 0 0
    2.00 00284 0010 00283 -8158.57784 0.05000 1.00000 0 0 0
    2.00 00285 0010 00304 -8223.83038 0.05000 1.00000 0 0 0
    2.00 00286 0010 00307 -8210.53606 0.05000 1.00000 0 0 0
    2.00 00287 0010 00292 -8135.99941 0.05000 1.00000 0 0 0
    2.00 00288 0011 00293 -8159.50591 0.05000 1.00000 0 0 0
    2.00 00289 0011 00303 -8196.56551 0.05000 1.00000 0 0 0
    2.00 00290 0011 00304 -8251.43607 0.05000 1.00000 0 0 0
    2.00 00291 0011 00305 -8260.49608 0.05000 1.00000 0 0 0
    2.00 00292 0011 00280 -8149.83323 0.05000 1.00000 0 0 0
    2.00 00293 0010 00294 -8270.40545 0.05000 1.00000 0 0 0
    2.00 00294 0010 00297 -8268.69717 0.05000 1.00000 0 0 0
    2.00 00295 0010 00316 -8318.01573 0.05000 1.00000 0 0 0
    2.00 00296 0011 00312 -8308.79048 0.05000 1.00000 0 0 0
    2.00 00297 0011 00307 -8259.38182 0.05000 1.00000 0 0 0
    2.00 00298 0011 00314 -8298.78800 0.05000 1.00000 0 0 0
    2.00 00299 0012 00308 -8236.46385 0.05000 1.00000 0 0 0
