00000 00000 00000 00004 00003 00000 00002 00000 00000 00000 00000 00011 00000 00002 00001 00000 00010 00005 00000 00000 00021 00000 00001 00000 00026 00004 00008 00000 00002 00010 00026 00008 00018 00007 00002 00000 00000 00000 00001 00008 00002 00000 00000 00000 00000 00001 00000 00000 00000 00000 
00011 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00002 00000 00000 00000 00000 00000 00000 00000 00016 00000 00000 00005 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 
00000 00003 00000 00000 00000 00000 00000 00023 00000 00002 00000 00002 00000 00000 00007 00000 00003 00001 00000 00000 00038 00000 00005 00000 00009 00003 00001 00001 00000 00000 00002 00028 00000 00000 00002 00003 00000 00001 00001 00017 00004 00003 00012 00000 00002 00000 00000 00015 00011 00000 
00000 00000 00000 00001 00000 00000 00002 00000 00000 00000 00002 00005 00002 00000 00000 00000 00000 00001 00000 00000 00000 00012 00017 00000 00006 00002 00008 00001 00000 00000 00011 00013 00004 00001 00003 00000 00000 00000 00000 00033 00000 00001 00000 00001 00000 00013 00000 00000 00001 00001 
00000 00000 00000 00000 00000 00000 00000 00001 00013 00000 00000 00000 00000 00003 00000 00000 00000 00000 00000 00000 00003 00006 00000 00000 00003 00002 00000 00001 00000 00000 00000 00004 00000 00000 00000 00000 00000 00000 00000 00000 00001 00003 00000 00000 00000 00000 00000 00000 00002 00000 
00000 00000 00000 00000 00000 00001 00000 00000 00000 00002 00000 00000 00000 00004 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00002 
00000 00000 00000 00002 00001 00004 00001 00000 00000 00004 00000 00000 00018 00001 00000 00005 00006 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00006 00003 00000 00000 00000 00001 00003 00002 00000 00011 00002 00000 00001 00001 00000 00000 00003 00001 00000 00007 00000 00000 00000 
00000 00008 00001 00001 00000 00000 00001 00000 00000 00000 00000 00000 00001 00000 00000 00000 00001 00009 00000 00000 00001 00001 00000 00000 00023 00000 00000 00000 00006 00000 00000 00000 00000 00001 00001 00000 00000 00000 00000 00000 00000 00001 00000 00004 00000 00000 00001 00001 00000 00007 
00000 00000 00002 00007 00004 00000 00000 00000 00000 00007 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00001 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00005 00001 00000 00000 00002 00000 00000 00000 00006 00003 00013 00000 00002 00001 00000 
00000 00000 00000 00000 00000 00001 00001 00000 00000 00002 00000 00000 00000 00000 00000 00001 00000 00003 00000 00001 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00005 00006 00009 00000 00001 00009 00000 00000 00003 00000 00000 00000 00000 00001 
00000 00000 00003 00000 00000 00001 00001 00000 00001 00000 00009 00000 00001 00002 00000 00003 00004 00000 00007 00000 00000 00002 00000 00000 00003 00000 00000 00000 00000 00000 00000 00005 00001 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00002 00001 00000 00001 00008 00000 00003 
00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 
00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00006 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 
