00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00002 00008 00000 00000 00001 00000 00009 00004 00000 00000 00020 00000 00001 00000 00007 00006 00005 00001 00000 00010 00014 00015 00017 00006 00004 00001 00000 00000 00000 00014 00002 00002 00000 00000 00000 00000 00000 00001 00000 00002 
00009 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00002 00000 00000 00000 00001 00000 00000 00000 00020 00000 00000 00006 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 
00000 00003 00000 00000 00000 00000 00001 00020 00000 00000 00000 00001 00000 00000 00007 00000 00003 00002 00002 00000 00032 00000 00004 00000 00007 00001 00000 00000 00000 00000 00002 00020 00001 00000 00000 00003 00000 00000 00000 00013 00006 00000 00012 00001 00000 00000 00000 00017 00011 00000 
00000 00000 00000 00004 00000 00000 00000 00000 00000 00000 00000 00008 00000 00001 00000 00000 00000 00000 00000 00000 00000 00010 00018 00000 00016 00002 00011 00000 00001 00000 00022 00003 00006 00002 00002 00004 00000 00000 00000 00033 00000 00001 00000 00001 00000 00013 00000 00000 00003 00003 
00000 00000 00004 00000 00000 00000 00003 00001 00014 00000 00001 00000 00000 00001 00000 00000 00000 00000 00003 00000 00003 00010 00000 00000 00013 00002 00000 00000 00000 00000 00001 00018 00000 00000 00000 00000 00000 00000 00000 00000 00000 00007 00000 00001 00001 00003 00000 00001 00001 00000 
00000 00000 00000 00001 00009 00006 00000 00000 00000 00002 00000 00000 00016 00000 00000 00003 00009 00000 00002 00000 00003 00000 00000 00000 00001 00000 00001 00007 00003 00000 00000 00001 00000 00000 00003 00000 00013 00004 00000 00000 00000 00000 00000 00011 00009 00009 00007 00004 00000 00001 
00002 00000 00002 00003 00000 00000 00002 00000 00000 00015 00000 00001 00006 00003 00000 00002 00000 00005 00000 00001 00000 00000 00000 00000 00001 00000 00000 00003 00000 00000 00000 00000 00000 00000 00000 00000 00004 00000 00011 00001 00000 00004 00000 00002 00000 00002 00001 00000 00000 00006 
00000 00008 00000 00006 00000 00000 00000 00000 00000 00000 00000 00000 00000 00007 00000 00004 00003 00008 00000 00000 00002 00001 00000 00001 00023 00000 00001 00000 00007 00000 00000 00000 00000 00004 00000 00000 00000 00006 00000 00000 00000 00003 00000 00000 00000 00000 00000 00000 00000 00002 
00000 00000 00001 00000 00000 00000 00002 00003 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00006 00000 00000 00000 00000 00003 00000 00000 00000 00000 00000 00000 00001 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00002 00000 00000 00000 
00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00008 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00003 00000 00000 
00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 
00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 
