00000 00000 00000 00004 00001 00000 00000 00000 00000 00001 00000 00016 00000 00001 00002 00000 00009 00002 00000 00001 00008 00000 00001 00000 00030 00003 00012 00001 00000 00010 00031 00006 00019 00006 00003 00005 00000 00000 00001 00016 00000 00000 00000 00000 00000 00003 00000 00000 00000 00001 
00011 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00002 00000 00000 00000 00001 00000 00002 00000 00015 00000 00000 00006 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 
00000 00002 00000 00000 00000 00000 00002 00020 00000 00000 00000 00000 00000 00000 00006 00000 00002 00003 00000 00000 00048 00000 00005 00000 00014 00004 00001 00000 00000 00000 00002 00031 00004 00000 00001 00002 00001 00000 00000 00016 00003 00000 00011 00000 00001 00000 00000 00010 00009 00000 
00000 00001 00000 00000 00000 00000 00000 00000 00014 00001 00000 00002 00001 00004 00000 00000 00000 00000 00001 00000 00002 00008 00000 00000 00007 00003 00000 00000 00000 00000 00000 00008 00000 00000 00000 00000 00000 00000 00000 00000 00001 00008 00001 00000 00000 00001 00000 00000 00000 00001 
00000 00008 00005 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00002 00002 00009 00000 00000 00000 00001 00000 00000 00015 00000 00000 00000 00007 00000 00000 00002 00000 00000 00000 00000 00000 00003 00000 00000 00000 00002 00000 00000 00000 00000 00001 00000 00000 00001 
00000 00000 00000 00000 00000 00000 00000 00002 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00002 00000 00002 00012 00016 00000 00000 00001 00005 00000 00000 00000 00004 00006 00000 00001 00002 00000 00000 00000 00000 00028 00000 00000 00000 00000 00000 00009 00000 00001 00002 00001 
00000 00000 00002 00004 00006 00003 00001 00000 00000 00009 00000 00000 00010 00006 00000 00000 00006 00001 00000 00000 00002 00000 00000 00001 00004 00000 00000 00006 00000 00000 00000 00000 00001 00001 00002 00000 00005 00000 00000 00000 00004 00001 00000 00013 00009 00012 00004 00006 00000 00007 
00000 00000 00000 00000 00002 00004 00000 00000 00000 00000 00000 00000 00007 00000 00000 00002 00000 00001 00001 00000 00001 00000 00001 00000 00000 00000 00000 00004 00004 00000 00000 00000 00000 00000 00000 00001 00010 00000 00000 00000 00000 00001 00000 00000 00000 00000 00004 00000 00002 00000 
00000 00000 00000 00007 00000 00000 00000 00000 00000 00006 00000 00000 00002 00000 00000 00004 00004 00003 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00004 00000 00000 00001 00003 00010 00000 00000 00003 00000 00003 00000 00000 00000 00002 00001 00000 
00000 00000 00000 00000 00000 00000 00001 00002 00000 00000 00011 00000 00000 00000 00000 00001 00001 00000 00001 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00002 00005 00000 00000 00003 00000 00000 00003 00000 00001 00001 00003 00000 00000 00000 00002 00000 00006 00001 00003 
00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00006 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00001 00000 00000 
00000 00000 00000 00000 00000 00000 00004 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 
